#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
3457	M+H-2H2O	126863	1	Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3457	N/A	N/A	QqQ	Positive	ESI	191.179	lib-00032.mgf	Bronze	3	0.778427	1.59628	0.000305176	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	191.179	N/A	0	5	N/A	1	191.179	spectra/specs_ms.mgf	CCMSLIB00003139804	1374	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3469	2M+Na	 	1	"(4R)-4-((3R,5R,7R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	392.293	spectra/specs_ms.mgf3469	"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	807.575	lib-00001.mgf	Gold	1	0.834366	0.604627	0.000488281	1	BILELIB19	Dorrestein	807.575	 	0	19	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@]([C@@H]3CC[C@@]21C)([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4	1	807.575	spectra/specs_ms.mgf	CCMSLIB00005465030	45265	UPDATE-SINGLE-ANNOTATED-GOLD	 
3484	M+H	5579668	1	Spectral Match to Decaethylene glycol from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf3484	N/A	N/A	QqQ	Positive	ESI	459.28	lib-00032.mgf	Bronze	3	0.988414	0.465126	0.000213623	1	GNPS-NIST14-MATCHES	Data from Rob Knight	459.28	N/A	0	19	N/A	1	459.28	spectra/specs_ms.mgf	CCMSLIB00003137173	150311	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3486	M+H	6809707	1	Spectral Match to Undecaethylene glycol from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3486	N/A	N/A	QqQ	Positive	ESI	503.311	lib-00032.mgf	Bronze	3	0.922171	9.94392	0.00500488	1	GNPS-NIST14-MATCHES	Data from Karly Nisson	503.311	N/A	0	13	N/A	1	503.306	spectra/specs_ms.mgf	CCMSLIB00003135327	8849	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3494	M+H-H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf3494	N/A	N/A	QqQ	Positive	ESI	391.285	lib-00032.mgf	Bronze	3	0.872846	4.13364	0.00161743	1	GNPS-NIST14-MATCHES	Data from Karin	391.285	N/A	0	14	N/A	1	391.283	spectra/specs_ms.mgf	CCMSLIB00003138893	270800	UPDATE-SINGLE-ANNOTATED-BRONZE	 
35	M+H	112845	1	Spectral Match to 13-Docosenamide, (Z)- from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf35	N/A	N/A	HCD	Positive	ESI	338.343	lib-00032.mgf	Bronze	3	0.824153	3.78828	0.00128174	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	338.343	N/A	0	14	N/A	1	338.342	spectra/specs_ms.mgf	CCMSLIB00003136830	67710	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3511	M+H	59709-57-8	1	SALSOLINOL	Commercial	Fernando Vargas	179.095	spectra/specs_ms.mgf3511	"InChI=1S/C10H13NO2/c1-6-8-5-10(13)9(12)4-7(8)2-3-11-6/h4-6,11-13H,2-3H2,1H3"	N/A	Orbitrap	Positive	ESI	180.102	lib-00015.mgf	Gold	1	0.816476	2.79586	0.00050354	1	GNPS-MSMLS	Dorrestein	180.102	na	0	5	CC1C2=CC(=C(C=C2CCN1)O)O	1	180.102	spectra/specs_ms.mgf	CCMSLIB00005463659	44223	UPDATE-SINGLE-ANNOTATED-GOLD	 
3556	2M+H	 	1	"(R)-4-((8S,9S,10R,13R,14S,17R)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	370.251	spectra/specs_ms.mgf3556	"InChI=1S/C24H34O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h5-6,14-15,18-21H,4,7-13H2,1-3H3,(H,26,27)/t15-,18+,19-,20+,21+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	741.509	lib-00001.mgf	Gold	1	0.723245	0.164624	0.00012207	1	BILELIB19	Dorrestein	741.509	 	0	7	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)CC[C@@]3([H])[C@@]2([H])C=CC([C@]3(C)CC4)=CC4=O)CCC(O)=O	1	741.509	spectra/specs_ms.mgf	CCMSLIB00005465749	297369	UPDATE-SINGLE-ANNOTATED-GOLD	 
3567	[M+H]+	N/A	1	N-acetyltyramine	isolated	MoNA:VF-NPL-QEHF002549	0.0	spectra/specs_ms.mgf3567	InChI=1S/C10H13NO2/c1-8(12)11-7-6-9-2-4-10(13)5-3-9/h2-5,13H,6-7H2,1H3,(H,11,12)	N/A	ESI-QFT	positive	N/A	180.102	lib-00029.mgf	Bronze	3	0.873342	13.3862	0.00241089	1	MONA	MoNA	180.102	N/A	0	5	N/A	1	180.1	spectra/specs_ms.mgf	CCMSLIB00004693612	58470	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3681	M+H	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3681	N/A	N/A	HCD	Positive	ESI	399.251	lib-00032.mgf	Bronze	3	0.903511	0.993682	0.000396729	1	GNPS-NIST14-MATCHES	Data from Nediljko Budisa	399.251	N/A	0	7	N/A	1	399.251	spectra/specs_ms.mgf	CCMSLIB00003136497	4372	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3687	M+H	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3687	N/A	N/A	HCD	Positive	ESI	399.251	lib-00032.mgf	Bronze	3	0.927087	1.29943	0.000518799	1	GNPS-NIST14-MATCHES	Data from Nediljko Budisa	399.251	N/A	0	7	N/A	1	399.25	spectra/specs_ms.mgf	CCMSLIB00003136497	4575	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3702	[M+H]+	N/A	1	MoNA:2798943 Tri(butoxyethyl)phosphate	isolated	MoNA	0.0	spectra/specs_ms.mgf3702	InChI=1S/C18H39O7P/c1-7-10-13-20-16(4)23-26(19,24-17(5)21-14-11-8-2)25-18(6)22-15-12-9-3/h16-18H,7-15H2,1-6H3	N/A	LC-ESI-ITFT	 	LC-ESI-ITFT	399.251	lib-00029.mgf	Bronze	3	0.914407	0.993682	0.000396729	1	MONA	MoNA	399.251	N/A	0	5	N/A	1	399.251	spectra/specs_ms.mgf	CCMSLIB00000573743	1880	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3704	M+H	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3704	N/A	N/A	HCD	Positive	ESI	399.251	lib-00032.mgf	Bronze	3	0.92508	0.993682	0.000396729	1	GNPS-NIST14-MATCHES	Data from Nediljko Budisa	399.251	N/A	0	7	N/A	1	399.251	spectra/specs_ms.mgf	CCMSLIB00003136497	3411	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3708	M+H	78513	1	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3708	N/A	N/A	HCD	Positive	ESI	399.251	lib-00032.mgf	Bronze	3	0.929169	0.993682	0.000396729	1	GNPS-NIST14-MATCHES	Data from Nediljko Budisa	399.251	N/A	0	10	N/A	1	399.251	spectra/specs_ms.mgf	CCMSLIB00003136497	8834	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3709	[M+H]+	N/A	1	MoNA:2798943 Tri(butoxyethyl)phosphate	isolated	MoNA	0.0	spectra/specs_ms.mgf3709	InChI=1S/C18H39O7P/c1-7-10-13-20-16(4)23-26(19,24-17(5)21-14-11-8-2)25-18(6)22-15-12-9-3/h16-18H,7-15H2,1-6H3	N/A	LC-ESI-ITFT	 	LC-ESI-ITFT	399.251	lib-00029.mgf	Bronze	3	0.883498	0.764371	0.000305176	1	MONA	MoNA	399.251	N/A	0	5	N/A	1	399.251	spectra/specs_ms.mgf	CCMSLIB00000573743	3435	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3719	M+H	 	1	Glycocholic acid	Commercial	Amina Bouslimani	0.0	spectra/specs_ms.mgf3719	 	 	qTof	Positive	LC-ESI	466.317	lib-00013.mgf	Bronze	3	0.976718	2.0942	0.000976562	1	GNPS-LIBRARY	Pieter Dorrestein	466.317	 	0	21	 	1	466.316	spectra/specs_ms.mgf	CCMSLIB00001059060	261700	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3732	M+H	89576294	1	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf3732	N/A	N/A	QqIT	Positive	ESI	480.308	lib-00032.mgf	Bronze	3	0.872998	1.39783	0.000671387	1	GNPS-NIST14-MATCHES	Data from PDorrestein	480.308	N/A	0	14	N/A	1	480.309	spectra/specs_ms.mgf	CCMSLIB00003137869	96997	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3733	M+H	n/a	1	NCGC00385919-01_C20H34O_2-Penten-1-ol, 5-[(1S,4aS,8aS)-decahydro-5,5,8a-trimethyl-2-methylene-1-naphthalenyl]-3-methyl-, (2E)-	isolated	lfnothias	290.261	spectra/specs_ms.mgf3733	InChI=1S/C20H34O/c1-15(11-14-21)7-9-17-16(2)8-10-18-19(3,4)12-6-13-20(17,18)5/h11,17-18,21H,2,6-10,12-14H2,1,3-5H3/b15-11-	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	291.268	lib-00002.mgf	Gold	1	0.796209	2.0955	0.000610352	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	291.268	n/a	0	10	CC(/CCC1C(=C)CCC2C(C)(C)CCCC12C)=C/CO	1	291.267	spectra/specs_ms.mgf	CCMSLIB00000855458	18762	UPDATE-SINGLE-ANNOTATED-GOLD	 
3739	2M+H	 	1	"(4R)-4-((5S,7R,9S,10S,13R,14S,17R)-7-hydroxy-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	390.277	spectra/specs_ms.mgf3739	"InChI=1S/C24H38O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-15,17-20,22,26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,17-,18+,19+,20-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	781.561	lib-00001.mgf	Gold	1	0.852575	0.156188	0.00012207	1	BILELIB19	Dorrestein	781.561	 	0	13	[H][C@@]1([C@H](O)C[C@@H]2[C@]3(C)CCC(C2)=O)[C@@H]3CC[C@@]4(C)[C@H]1CC[C@@H]4[C@@H](CCC(O)=O)C	1	781.561	spectra/specs_ms.mgf	CCMSLIB00005465355	944881	UPDATE-SINGLE-ANNOTATED-GOLD	 
3754	M+H	64191851	1	Spectral Match to Valerylcarnitine from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3754	N/A	N/A	IT/ion trap	Positive	ESI	246.17	lib-00032.mgf	Bronze	3	0.959515	0.805802	0.000198364	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	246.17	N/A	0	5	N/A	1	246.17	spectra/specs_ms.mgf	CCMSLIB00003138757	11890	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3757	M+H-NH3	73223	1	Spectral Match to L-Tryptophan from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf3757	N/A	N/A	HCD	Positive	ESI	188.07	lib-00032.mgf	Bronze	3	0.943514	0	0	1	GNPS-NIST14-MATCHES	Data from Pieter C Dorrestein	188.07	N/A	0	5	N/A	1	188.07	spectra/specs_ms.mgf	CCMSLIB00003137060	5480	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3759	M+H	73223	1	Spectral Match to L-Tryptophan from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf3759	N/A	N/A	Q-TOF	Positive	ESI	205.097	lib-00032.mgf	Bronze	3	0.986821	3.86869	0.000793457	1	GNPS-NIST14-MATCHES	Data from PDorrestein	205.097	N/A	0	7	N/A	1	205.096	spectra/specs_ms.mgf	CCMSLIB00003137142	26110	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3760	M+H	112607	1	Spectral Match to Tetraethylene glycol from NIST14	Isolated	Data deposited by marjo	0.0	spectra/specs_ms.mgf3760	N/A	N/A	Q-TOF	Positive	ESI	195.123	lib-00032.mgf	Bronze	3	0.793441	6.64707	0.001297	1	GNPS-NIST14-MATCHES	Data from Maria Maansson	195.123	N/A	0	5	N/A	1	195.122	spectra/specs_ms.mgf	CCMSLIB00003139724	3358	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3786	M+H	N/A	1	Atorvastatin	Commercial	CASMI2016	0.0	spectra/specs_ms.mgf3786	"InChI=1S/C33H35FN2O5/c1-21(2)31-30(33(41)35-25-11-7-4-8-12-25)29(22-9-5-3-6-10-22)32(23-13-15-24(34)16-14-23)36(31)18-17-26(37)19-27(38)20-28(39)40/h3-16,21,26-27,37-38H,17-20H2,1-2H3,(H,35,41)(H,39,40)/t26-,27-/m1/s1"	 	Orbitrap	 Positive	LC-ESI	559.26	lib-00027.mgf	Gold	1	0.84998	3.0558	0.00170898	1	CASMI	CASMI	559.26	54810	0	14	CC(C)c1c(C(=O)Nc2ccccc2)c(c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(O)=O)-c1ccccc1	1	559.262	spectra/specs_ms.mgf	CCMSLIB00000579838	381068	UPDATE-SINGLE-ANNOTATED-GOLD	 
3796	M+H	 	0	[putative] omeprazole sulfide 5-carboxylic acid	Other	alan jarmusch	0.0	spectra/specs_ms.mgf3796	 	 	qTof	Positive	LC-ESI	360.101	lib-00013.mgf	Bronze	3	0.851387	1.10171	0.000396729	1	GNPS-LIBRARY	pieter dorrestein	360.101	 	0	10	 	1	360.101	spectra/specs_ms.mgf	CCMSLIB00004679262	50396	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3798	[M+H]	N/A	1	Cetirizine	Commercial	Garg_Neha	388.155	spectra/specs_ms.mgf3798	OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3	N/A	qTof	Positive	LC-ESI	389.165	lib-00017.mgf	Gold	1	0.983608	5.95977	0.00231934	1	GNPS-NIH-CLINICALCOLLECTION2	Dorrestein	389.165	N/A	0	6	N/A	1	389.163	spectra/specs_ms.mgf	CCMSLIB00000077127	52418	UPDATE-SINGLE-ANNOTATED-GOLD	 
3800	M+H-H2O	832973	1	Spectral Match to DL-Indole-3-lactic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf3800	N/A	N/A	Q-TOF	Positive	ESI	188.07	lib-00032.mgf	Bronze	3	0.984413	2.59627	0.000488281	1	GNPS-NIST14-MATCHES	Data from Karin	188.07	N/A	0	6	N/A	1	188.07	spectra/specs_ms.mgf	CCMSLIB00003138745	12240	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3804	[M+H]	N/A	1	ESCITALOPRAM OXALATE	Commercial	Garg_Neha	324.164	spectra/specs_ms.mgf3804	N/A	N/A	qTof	Positive	LC-ESI	325.171	lib-00005.mgf	Gold	1	0.911568	0.281553	9.15527e-05	1	GNPS-NIH-CLINICALCOLLECTION1	Dorrestein	325.171	N/A	0	11	CN(C)CCC[C@]1(OCc2cc(C#N)ccc21)c3ccc(F)cc3	1	325.171	spectra/specs_ms.mgf	CCMSLIB00000078913	6213	UPDATE-SINGLE-ANNOTATED-GOLD	 
3811	M+H	2018613	1	Spectral Match to L-Phenylalanine, N-acetyl- from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf3811	N/A	N/A	Q-TOF	Positive	ESI	208.097	lib-00032.mgf	Bronze	3	0.949119	1.46651	0.000305176	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	208.097	N/A	0	5	N/A	1	208.097	spectra/specs_ms.mgf	CCMSLIB00003137364	37259	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3823	M+H	 	1	Octadecenoic acid	Crude	M Sandoval	282.256	spectra/specs_ms.mgf3823	 	 	qTof	Positive	LC-ESI	283.264	lib-00013.mgf	Bronze	3	0.781186	2.47792	0.000701904	1	GNPS-LIBRARY	Dorrestein	283.264	 	0	11	 	1	283.263	spectra/specs_ms.mgf	CCMSLIB00000075360	168600	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3825	[M+H]+	58-08-2	1	Massbank:FIO00570 Caffeine	Isolated	Massbank	0.0	spectra/specs_ms.mgf3825	1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	N/A	LC-ESI-QTOF	Positive	ESI	195.088	lib-00004.mgf	Bronze	3	0.969939	1.01679	0.000198364	1	MASSBANK	Putative Massbank Match	195.088	N/A	0	6	Cn(c2)c(C(=O)1)c(n2)N(C)C(=O)N(C)1	1	195.088	spectra/specs_ms.mgf	CCMSLIB00000214467	30672	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3844	M-2H2O+H	 	1	"(4R)-4-((3R,5R,7R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	392.293	spectra/specs_ms.mgf3844	"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	357.279	lib-00001.mgf	Gold	1	0.739091	2.22083	0.000793457	1	BILELIB19	Dorrestein	357.279	 	0	13	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@]([C@@H]3CC[C@@]21C)([H])[C@H](O)C[C@]4([H])[C@]3(C)CC[C@@H](O)C4	1	357.278	spectra/specs_ms.mgf	CCMSLIB00005465032	3870	UPDATE-SINGLE-ANNOTATED-GOLD	 
3869	M+H	87514	1	Spectral Match to 3-Indoleacetic acid from NIST14	Isolated	Data deposited by quinnr	0.0	spectra/specs_ms.mgf3869	N/A	N/A	Q-TOF	Positive	ESI	176.07	lib-00032.mgf	Bronze	3	0.862358	2.77322	0.000488281	1	GNPS-NIST14-MATCHES	Data from Dorrestein	176.07	N/A	0	5	N/A	1	176.07	spectra/specs_ms.mgf	CCMSLIB00003135786	18442	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3884	M+H	1449054	1	Spectral Match to 18.alpha.-Glycyrrhetinic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf3884	N/A	N/A	Q-TOF	Positive	ESI	471.347	lib-00032.mgf	Bronze	3	0.865572	2.33084	0.00109863	1	GNPS-NIST14-MATCHES	Data from P. Dorrestein R. Knight	471.347	N/A	0	20	N/A	1	471.346	spectra/specs_ms.mgf	CCMSLIB00003139146	68937	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3893	M+H	640-79-9	1	GLYCOCHENODEOXYCHOLIC ACID	Commercial	Amina Bouslimani	0.0	spectra/specs_ms.mgf3893	InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16+,17-,18-,19+,20+,21-,24+,25+,26-/m1/s1	 	qTof	Positive	LC-ESI	450.322	lib-00013.mgf	Bronze	3	0.882473	1.76198	0.000793457	1	GNPS-LIBRARY	Pieter Dorrestein	450.322	 	0	15	 	1	450.321	spectra/specs_ms.mgf	CCMSLIB00001059061	162935	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3895	M+H	N/A	1	Spectral Match to PyroGlu-Ile from NIST14	Isolated	Data deposited by kduncan	0.0	spectra/specs_ms.mgf3895	InChI=1S/C11H18N2O4/c1-3-6(2)9(11(16)17)13-10(15)7-4-5-8(14)12-7/h6-7,9H,3-5H2,1-2H3,(H,12,14)(H,13,15)(H,16,17)/t6-,7-,9-/m0/s1	N/A	qTof	Positive	LC-ESI	243.134	lib-00032.mgf	Bronze	3	0.808969	1.63173	0.000396729	1	GNPS-NIST14-MATCHES	Data from Dr. Katherine R. Duncan	243.134	N/A	0	7	O=C(N[C@H](C(O)=O)[C@@H](C)CC)[C@H]1NC(CC1)=O	1	243.134	spectra/specs_ms.mgf	CCMSLIB00003137597	48243	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3900	M+H	 N/A	1	2-(undec-1-en-1-yl)quinolin-4-ol:Series 2 HAQ C11:1	Lysate	AMelnik	0.0	spectra/specs_ms.mgf3900	 InChI=1S/C20H27NO/c1-2-3-4-5-6-7-8-9-10-13-17-16-20(22)18-14-11-12-15-19(18)21-17/h10-16H,2-9H2,1H3,(H,21,22)/b13-10+	 N/A	qTof	Positive	LC-ESI	298.22	lib-00013.mgf	Bronze	3	0.955619	14.4289	0.00430298	1	GNPS-LIBRARY	P.Dorrestein	298.22	 N/A	0	6	 OC1=C2C=CC=CC2=NC(/C=C/CCCCCCCCC)=C1	1	298.216	spectra/specs_ms.mgf	CCMSLIB00000223951	3805	UPDATE-SINGLE-ANNOTATED-BRONZE	Microbe:None
3911	M-2H2O+H	 	1	"((R)-4-((3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoyl)glycine"	crude	Emily Gentry	465.309	spectra/specs_ms.mgf3911	"InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20+,21+,24+,25+,26-/m1/s1"	N/A	qTof	Positive	ESI	430.295	lib-00001.mgf	Gold	1	0.847859	0.638302	0.000274658	1	BILELIB19	Dorrestein	430.295	 	0	16	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCC(O)=O)=O	1	430.295	spectra/specs_ms.mgf	CCMSLIB00005464874	10090	UPDATE-SINGLE-ANNOTATED-GOLD	 
3926	M+Na	 	1	"((R)-4-((3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoyl)glycine"	crude	Emily Gentry	465.309	spectra/specs_ms.mgf3926	"InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20+,21+,24+,25+,26-/m1/s1"	N/A	qTof	Positive	ESI	488.298	lib-00001.mgf	Gold	1	0.740236	2.8749	0.00140381	1	BILELIB19	Dorrestein	488.298	 	0	14	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)CCC(NCC(O)=O)=O	1	488.299	spectra/specs_ms.mgf	CCMSLIB00005464873	3572	UPDATE-SINGLE-ANNOTATED-GOLD	 
3959	M+Na	81-25-4	1	Cholic acid	Commercial	Robin Schmid	408.288	spectra/specs_ms.mgf3959	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	BHQCQFFYRZLCQQ-OELDTZBJSA-N	qTof	Positive	LC-ESI	431.277	lib-00013.mgf	Bronze	3	0.798358	1.41522	0.000610352	1	GNPS-LIBRARY	Uwe Karst	431.277	 	0	8	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(O)=O	1	431.276	spectra/specs_ms.mgf	CCMSLIB00005435980	1462	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3968	M+H	495692	1	Spectral Match to Hippuric acid from NIST14	Isolated	Data deposited by abouslimani	0.0	spectra/specs_ms.mgf3968	N/A	N/A	QqQ	Positive	ESI	180.067	lib-00032.mgf	Bronze	3	0.976822	11.1009	0.0019989	1	GNPS-NIST14-MATCHES	Data from Maria Gloria Dominguez-Bello and Pieter Dorrestein	180.067	N/A	0	7	N/A	1	180.065	spectra/specs_ms.mgf	CCMSLIB00003137595	26075	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3980	M+H	n/a	1	sphinganine related molecules	Commercial	lfnothias	301.298	spectra/specs_ms.mgf3980	n/a	N/A	qTof	Positive	LC-ESI	302.305	lib-00025.mgf	Gold	1	0.949307	0.302849	9.15527e-05	1	GNPS-COLLECTIONS-MISC	Dorrestein/Wu	302.305	n/a	0	10	 	1	302.305	spectra/specs_ms.mgf	CCMSLIB00001058181	7769	UPDATE-SINGLE-ANNOTATED-GOLD	 
4	M+H	144821	1	Spectral Match to Sulfamethizole from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf4	N/A	N/A	QqQ	Positive	ESI	271.031	lib-00032.mgf	Bronze	3	0.981541	2.13936	0.000579834	1	GNPS-NIST14-MATCHES	Data from System Wide MS course 	271.031	N/A	0	7	N/A	1	271.032	spectra/specs_ms.mgf	CCMSLIB00003137228	76860	UPDATE-SINGLE-ANNOTATED-BRONZE	 
